,label,x,y
0,1,-0.14346157985457447,0.008012236051297883
1,1,0.1350667102826231,0.15792029525293405
2,1,-0.13020605473476976,-0.16454749105871147
3,1,-0.027225724596330114,-0.06196487289407653
4,1,-0.13864236537321134,0.016548237515086696
5,1,-0.09819244074486813,0.19041918856407825
6,1,0.09220859282034233,0.26869222512015944
7,1,0.0022838258824692814,0.17942281337247168
8,1,-0.13029429422585184,0.059935763806989464
9,1,0.03751335619667214,-0.01749865280232195
10,1,-0.15981305018980305,-0.006502317193640569
11,1,-0.027510530284674685,0.18135856515698756
12,1,0.03794881090921462,0.026890988259573867
13,1,-0.14101723875563396,0.22539919186436103
14,1,0.22792485425793468,0.04070875455947354
15,1,0.2025134983793838,0.1624264983315574
16,1,0.264452258998797,0.3545068571915967
17,1,0.229591839051155,0.3259929340089808
18,1,0.2601529364460854,0.07293648719163093
19,1,0.06629393818064475,0.18456798187873102
20,1,-0.03490878145635734,0.34473377277333905
21,1,0.3062154581067722,0.09331396103135675
22,1,0.026137632125857985,0.09541639118085954
23,1,0.19568998246912736,0.3624548443520067
24,1,0.20725143147197583,0.2040450922105069
25,1,0.12360755422203973,0.2513347015778216
26,1,0.1936865334152257,0.4321912716548336
27,1,0.17761412922584882,0.06957546999534872
28,1,0.17282801847406548,0.4173543185615839
29,1,0.16708733123358116,0.15179650133622824
30,1,0.12298909450155429,0.19696069328656762
31,1,0.26244730940213135,0.21723853487602274
32,1,0.3649649507846723,0.15521359207156304
33,1,0.49319778874635345,0.33132441895947384
34,1,0.5406536256996153,0.2268559351180325
35,1,0.5209944553803013,0.3585537289152218
36,1,0.49624181556752817,0.32715727880242007
37,1,0.3974646819627562,0.24127557977530623
38,1,0.5259711521768758,0.309414980209545
39,1,0.25842318732068503,0.13619856444181883
40,1,0.3974389972888821,0.39699582371704456
41,1,0.47718330201488846,0.0835991028070413
42,1,0.5583211690293378,0.22534803852558014
43,1,0.6316758666917466,0.1024091187315231
44,1,0.6248999482104053,0.17189209909589565
45,1,0.6317464879261319,0.3486919791391003
46,1,0.4408356364753238,0.2860654933311789
47,1,0.6596764699588803,0.019532519350022287
48,1,0.4490726584677228,-0.009101309859109591
49,1,0.6776285955403178,0.27098851906556665
50,1,0.7871545000925345,-0.0512565438927052
51,1,0.8068814851183774,0.17090003877731377
52,1,0.7099851575725784,0.1571057122303372
53,1,0.7231445229279295,-0.06425167715115
54,1,0.7993104397767318,0.257536235485796
55,1,0.7746954909404757,0.22952971424279187
56,1,0.6117033721027676,-0.047662332759484366
57,1,0.7153768676919797,-0.12034507696021193
58,1,0.5804769338196574,-0.16843387721688846
59,1,0.6604976570696764,-0.07528439907025669
60,1,0.5832729809582435,-0.046822624024960645
61,1,0.7371144253518166,-0.24096126509117094
62,1,0.5949821179619632,0.06979128835077296
63,1,0.7312702753349487,-0.13233707618334298
64,1,0.8084307931053505,-0.029921846551115697
65,1,0.7941681912844718,-0.31408743758276575
66,1,0.9773580785706262,-0.05238263974356447
67,1,0.9236866839275656,-0.41056658815810776
68,1,0.872880315801768,-0.2119721062452421
69,1,0.9563820815168986,-0.2496029501529572
70,1,0.9967028138619299,-0.4879322396071521
71,1,0.7659159921046073,-0.4215477729445754
72,1,0.9211242207630266,-0.33399356563098115
73,1,0.8385715042798257,-0.1872928976577231
74,1,0.6765992582771614,-0.4228567482469624
75,1,0.6925158454269024,-0.34944399663707704
76,1,0.9820269487309072,-0.571774885874571
77,1,0.9606755021728535,-0.6488950287261845
78,1,0.7534243504397452,-0.5692115011090034
79,1,0.8710810899516374,-0.4892647186103115
80,1,0.7754847938136519,-0.5154052621940323
81,1,0.7615947793539435,-0.5923202748347924
82,1,0.7225898206260599,-0.5494815488921667
83,1,0.9818597845785269,-0.5114632319838136
84,1,0.6733678301935756,-0.8866555061424435
85,1,0.9256029259991538,-0.8198640482758843
86,1,0.7971020138406744,-0.7264765365668865
87,1,0.7738924773840036,-0.7124526298801067
88,1,0.5290389780877918,-0.831134584253796
89,1,0.8390185949342651,-0.917596478173581
90,1,0.8185962634675032,-0.8054946743064216
91,1,0.8596232654668639,-1.0081258763572625
92,1,0.5047401149679224,-0.7416883036693575
93,1,0.5997846972342354,-1.136298727468741
94,1,0.4909099345741945,-1.1280915638559166
95,1,0.7264336341438622,-0.861658014293778
96,1,0.7284830527446444,-0.9400949252392257
97,1,0.6119422930980474,-0.9226484676325429
98,1,0.7143484364913892,-0.9195578393520123
99,1,0.43404395275268687,-1.1934742684339232
100,1,0.5171294036237638,-1.3329569972374504
101,1,0.418246180608284,-1.365980015043722
102,1,0.3326680661562394,-1.054883557265325
103,1,0.44866507268137135,-1.110017294799327
104,1,0.2889876284103534,-1.0560514148876865
105,1,0.23321479261250094,-1.2283913314418682
106,1,0.4080968798636983,-1.3379658516988708
107,1,0.13314498377991663,-1.1591545038551314
108,1,0.25862359033670607,-1.29408066486731
109,1,0.30399315496000395,-1.4276380741373258
110,1,0.18015833169958817,-1.170714227667322
111,1,0.3068456445560698,-1.1838283909845222
112,1,0.0800058761006606,-1.3176561138858798
113,1,0.1574562582458288,-1.5723124363322887
114,1,0.09326863715726234,-1.3115594025285022
115,1,0.07931889602679637,-1.3275277252054203
116,1,-0.0006819696053642771,-1.3239866295869478
117,1,-0.02803716522469367,-1.3203993837844292
118,1,-0.2005497128836477,-1.2906611927819494
119,1,-0.18273602254375157,-1.4499258652092402
120,1,-0.04498177992176053,-1.3517872085480263
121,1,-0.4169778079489147,-1.2926304865383629
122,1,-0.28356328493401084,-1.3727469552791172
123,1,-0.40701352393157686,-1.3391983524921094
124,1,-0.22138721360393038,-1.4886434623883416
125,1,-0.4157468343553332,-1.434970671709754
126,1,-0.5892416090433448,-1.606014090438442
127,1,-0.690463916289592,-1.3247106675748472
128,1,-0.49054846767761723,-1.4570674450246406
129,1,-0.8220159313276948,-1.344793014513155
130,1,-0.7234407706213486,-1.3447133344542994
131,1,-0.8716744715217345,-1.4370932349526684
132,1,-0.8665067373122761,-1.3221840172390658
133,1,-0.9448593650832919,-1.3771527091242834
134,1,-0.8903998297974182,-1.2780526863990083
135,1,-1.0812303898823812,-1.227999400059483
136,1,-1.0168533588393727,-1.4939671817139988
137,1,-0.8459121033142196,-1.36375299422415
138,1,-0.9162237459422222,-1.4387569879551554
139,1,-1.289978461835796,-1.1826680907901617
